E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,FP,FP,FP,FP,FP,E,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,FP,FP,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,FP,FP,FP,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,FP,E,FP,FP,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E,E,FP,E,FP,E,FP,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,FP,FP,FP,E,FP,FP,E,FP,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,E,E,E,E,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,FP,FP,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,E,E,E,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,E,E,E,FP,E,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,FP,FP,FP,FP,FP,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
